PC1,PC2,action
-0.4027451,0.22310567,2
-0.3979571,0.21972817,1
-0.39942414,0.2186791,3
-0.40056217,0.21626416,2
-0.39655626,0.2120893,2
-0.39553386,0.21110547,2
-0.39234507,0.20763728,3
-0.39361572,0.2058151,2
-0.39147323,0.20500296,2
-0.38665003,0.20374838,1
-0.38823396,0.20332786,3
-0.389565,0.20156503,2
-0.38545936,0.19899404,1
-0.38695836,0.19809023,3
-0.3881884,0.19601896,2
-0.38344905,0.19396973,1
-0.38487387,0.19289544,2
-0.38356644,0.19104171,2
-0.3798316,0.18844163,1
-0.38133913,0.18735406,3
-0.38255918,0.18493018,2
-0.38063085,0.18197393,2
-0.37939033,0.17854929,2
-0.37577295,0.17684528,2
-0.37429956,0.17401189,1
-0.37567765,0.1726639,2
-0.3734088,0.16854,3
-0.37467623,0.16618496,2
-0.37081116,0.16153893,2
-0.3692742,0.15750426,2
-0.36783224,0.15600699,2
-0.36328065,0.15255195,1
-0.36491662,0.15160286,3
-0.36629885,0.149284,2
-0.36127055,0.14453405,1
-0.36285266,0.14336151,3
-0.36417502,0.14096507,2
-0.36005107,0.13636386,0
-0.36146966,0.13445464,2
-0.35703328,0.13164628,0
-0.35850063,0.12994558,2
-0.35561222,0.12671977,0
-0.35705045,0.12493169,2
-0.35503244,0.12121868,2
-0.35346085,0.11849749,0
-0.35485345,0.116532356,2
-0.35027435,0.11325744,0
-0.3517234,0.11149451,2
-0.35019475,0.10899082,2
-0.34725046,0.107143044,1
-0.34876558,0.105753124,3
-0.35003793,0.10325387,2
-0.3479188,0.10097271,2
-0.34648618,0.09901497,2
-0.3450972,0.097592145,2
-0.34269947,0.09563002,2
-0.3409919,0.09384978,2
-0.3400432,0.09180501,2
-0.3360573,0.09002197,1
-0.33759132,0.089366466,2
-0.33318704,0.08558026,1
-0.33477366,0.08483669,0
-0.33626303,0.083170295,2
-0.33377448,0.07827726,2
-0.3308498,0.075368345,0
-0.33239895,0.073774874,2
-0.32863596,0.07001445,0
-0.33020502,0.0684742,2
-0.32673797,0.06446493,0
-0.32831368,0.062909335,2
-0.32547367,0.059043854,0
-0.3270223,0.057377577,2
-0.32291573,0.054208726,1
-0.32456633,0.05300486,3
-0.32599935,0.050585985,2
-0.32319784,0.04756263,2
-0.3189819,0.044994682,1
-0.3206116,0.043964595,3
-0.32211393,0.04181719,2
-0.3194002,0.03753382,2
-0.31786045,0.033876956,2
-0.31695998,0.030469626,2
-0.3127715,0.027438283,1
-0.31434858,0.02640146,3
-0.31583935,0.02418077,2
-0.31252673,0.018798232,2
-0.3085125,0.013650328,1
-0.31021783,0.012478322,3
-0.3117578,0.009991556,2
-0.30974558,0.0069642067,2
-0.30901945,0.0046007037,2
-0.30478355,0.000910759,1
-0.3063954,-0.00029838085,2
-0.3039673,-0.0036597252,0
-0.30552205,-0.005496651,2
-0.30168754,-0.011146575,3
-0.30328774,-0.013293952,2
-0.301228,-0.015133664,2
-0.2988658,-0.017753422,1
-0.30043736,-0.018960983,2
-0.29903683,-0.02207008,2
-0.29611638,-0.024936944,0
-0.2976817,-0.026611865,2
-0.29482585,-0.029229537,2
-0.29125676,-0.03136432,1
-0.29290318,-0.03229125,3
-0.29449335,-0.03433153,2
-0.2922297,-0.036567077,2
-0.28928074,-0.0411873,1
-0.290821,-0.04223782,2
-0.28844526,-0.04529077,3
-0.28997606,-0.0473091,2
-0.28585842,-0.05059232,1
-0.2874291,-0.05171016,2
-0.28287917,-0.0567158,0
-0.28454262,-0.058125198,2
-0.2810267,-0.06348133,0
-0.2827078,-0.06496991,0
-0.28425735,-0.06681591,2
-0.2800492,-0.07054365,0
-0.28163618,-0.07221863,2
-0.27774298,-0.075657964,0
-0.27935234,-0.07720263,2
-0.27680895,-0.08183342,0
-0.27837822,-0.083577365,2
-0.2753738,-0.08848859,2
-0.27141538,-0.09312211,0
-0.27313632,-0.09457794,0
-0.27472568,-0.09639114,2
-0.27389172,-0.09951757,2
-0.2715205,-0.10401395,3
-0.27301487,-0.106333,2
-0.27064735,-0.10977937,2
-0.2659651,-0.11329599,1
-0.26761773,-0.11439173,2
-0.26443192,-0.11929512,3
-0.26603755,-0.12127754,2
-0.26394588,-0.1237025,2
-0.2623091,-0.12613451,2
-0.2604362,-0.12833504,1
-0.26202908,-0.12935589,2
-0.26084417,-0.13254759,2
-0.26002505,-0.1340842,2
-0.25877512,-0.13558534,2
-0.25474563,-0.13965625,1
-0.25651926,-0.14048728,3
-0.25819707,-0.14235254,2
-0.25591964,-0.1443693,2
-0.252245,-0.1482294,1
-0.2538961,-0.14903149,3
-0.2555398,-0.15095922,2
-0.25463504,-0.15526941,2
-0.25013942,-0.15911417,2
-0.2471109,-0.1628685,1
-0.24882405,-0.16377999,3
-0.25047246,-0.16580021,2
-0.2472249,-0.1698958,2
-0.24533539,-0.17170036,1
-0.24695265,-0.17259893,3
-0.24851327,-0.1747869,2
-0.24462609,-0.1793555,2
-0.24171264,-0.1834245,1
-0.24333982,-0.18455367,2
-0.23985085,-0.18897852,0
-0.2415727,-0.19050118,3
-0.24316572,-0.19275117,2
-0.23914696,-0.19629717,2
-0.23475534,-0.19869368,1
-0.236531,-0.19916664,0
-0.23819444,-0.20065066,2
-0.23756556,-0.20218174,2
-0.23571382,-0.20450202,2
-0.23278682,-0.2094306,0
-0.23446369,-0.21083198,2
-0.23185804,-0.21572688,0
-0.2335042,-0.21733578,2
-0.23125987,-0.22065575,2
-0.22680275,-0.22505979,0
-0.22858626,-0.226301,0
-0.23023818,-0.22789955,2
-0.22793259,-0.23113854,2
-0.22550692,-0.23488414,3
-0.22713757,-0.23680091,2
-0.22301482,-0.24034262,1
-0.2247279,-0.24107818,2
-0.22079128,-0.24586266,0
-0.22255547,-0.24721268,3
-0.2241559,-0.24921879,2
-0.21972388,-0.25347224,2
-0.21634418,-0.25772068,0
-0.21812929,-0.25875044,2
-0.21690874,-0.26094377,1
-0.21862487,-0.26187736,3
-0.22021396,-0.26415572,2
-0.21611913,-0.26893193,2
-0.21182114,-0.27281117,0
-0.21359509,-0.27391514,2
-0.2094438,-0.27811036,0
-0.21127303,-0.27911353,0
-0.2129707,-0.280474,2
-0.2117168,-0.28381547,2
-0.21014109,-0.28582278,2
-0.20712036,-0.29015535,0
-0.208876,-0.29143262,2
-0.20525509,-0.29537043,0
-0.20703603,-0.29661608,0
-0.20868541,-0.29821908,2
-0.20448259,-0.30304965,3
-0.20611355,-0.30489248,2
-0.20416005,-0.30791217,2
-0.20133899,-0.3122342,0
-0.20303735,-0.31354946,2
-0.1984445,-0.31709775,0
-0.20021564,-0.31819826,2
-0.19875473,-0.319307,2
-0.19755197,-0.32310182,0
-0.19925645,-0.32440105,2
-0.19540332,-0.32786483,0
-0.197142,-0.3290739,2
-0.19529152,-0.3322415,0
-0.1969591,-0.3336855,2
-0.19500422,-0.33530337,2
-0.19108103,-0.34012264,0
-0.19284898,-0.34131485,0
-0.19448538,-0.3428643,2
-0.19161512,-0.34664094,3
-0.19315067,-0.3485912,2
-0.18862607,-0.3528315,2
-0.18633087,-0.3552023,0
-0.18805258,-0.356268,2
-0.18672831,-0.35842514,2
-0.18300712,-0.36032757,0
-0.18478163,-0.3611493,2
-0.18074386,-0.36435372,0
-0.18256918,-0.36506537,2
-0.18000567,-0.36677557,0
-0.18179855,-0.36752117,2
-0.18123147,-0.3706396,2
-0.17963786,-0.37414792,0
-0.18135123,-0.37533778,2
-0.17834862,-0.37958512,0
-0.18005803,-0.3809014,2
-0.17727342,-0.38487458,0
-0.1789653,-0.38632765,2
-0.1757769,-0.38911885,3
-0.17739539,-0.39083517,2
-0.17555633,-0.3940326,2
-0.173765,-0.39798397,2
-0.17178553,-0.39888096,0
-0.17347573,-0.4000398,2
-0.17059618,-0.40322235,2
-0.16775057,-0.40469003,0
-0.16953751,-0.40554112,2
-0.16820957,-0.40727526,2
-0.16652188,-0.40941042,0
-0.1682643,-0.4103709,2
-0.16751719,-0.41172603,2
-0.16284814,-0.41578922,0
-0.16467525,-0.41656542,0
-0.16637081,-0.41769892,2
-0.16199239,-0.42144442,0
0.494407,-0.17865594,0
0.49457914,-0.17845713,2
1.159765,0.064641416,1
1.1618989,0.06562734,1
1.1643785,0.066036046,1
1.1669886,0.066810995,1
1.1694655,0.067717135,1
1.1717906,0.06882861,1
1.173486,0.069230676,0
1.1748873,0.069024414,0
1.1745355,0.067682385,0
1.174056,0.06743696,0
1.1730721,0.06761125,0
1.1719036,0.06803149,0
1.1708448,0.06871945,0
1.1700771,0.06939581,0
1.1696846,0.06994161,0
1.1696272,0.07025218,0
1.1697972,0.07011229,0
1.170074,0.06974721,0
1.1703167,0.06934476,0
1.1687131,0.070487946,0
1.1686809,0.0706085,0
1.1686912,0.070670694,0
1.1686912,0.070679545,0
1.1686909,0.07066369,0
1.168691,0.07065052,0
1.1686912,0.07064709,0
1.1686912,0.07064915,0
1.1686912,0.07065159,0
1.1686912,0.070652485,0
1.1686912,0.070652306,0
1.1686912,0.07065189,0
1.1686912,0.07065165,0
1.1686912,0.07065165,0
1.1686912,0.07065174,0
1.1686912,0.07065177,0
1.1686912,0.0706518,0
1.1686912,0.07065177,0
1.1686912,0.07065177,0
1.1686912,0.07065177,0
1.1686912,0.07065177,0
1.1686912,0.07065177,0
1.1686912,0.07065177,0
1.1686912,0.07065177,0
1.1686912,0.07065177,0
-0.51082385,0.4859833,3
-0.51097083,0.47891593,3
-0.511002,0.47185254,2
-0.5053751,0.46350747,3
-0.5054276,0.45690775,2
-0.5022272,0.44829196,2
-0.49733433,0.44125348,2
-0.4913397,0.43482643,3
-0.4916193,0.42933935,2
-0.4854583,0.4233516,2
-0.47970134,0.41742826,3
-0.48015374,0.41291648,2
-0.4781657,0.4064607,2
-0.47382712,0.4015829,2
-0.4707331,0.395616,2
-0.46898252,0.3907951,2
-0.46683306,0.38643026,2
-0.4631312,0.38194972,2
-0.45989943,0.3776853,2
-0.45538434,0.3722942,2
-0.4509253,0.36813158,2
-0.44643897,0.36493367,2
-0.4418825,0.36004442,3
-0.44315076,0.35831255,2
-0.439847,0.35458106,2
-0.4357802,0.35040748,2
-0.43097124,0.34721923,1
-0.4325198,0.3473456,1
-0.43401456,0.34697223,3
-0.43547648,0.34523517,2
-0.43129522,0.3406067,1
-0.43269184,0.3398543,2
-0.42841274,0.33391345,1
-0.42982462,0.3328166,3
-0.4312842,0.3307557,2
-0.42782086,0.32473028,2
-0.42403322,0.32031876,1
-0.42544085,0.3191877,1
-0.4268589,0.31749868,3
-0.428221,0.3146562,2
-0.4261508,0.30999303,2
-0.42472267,0.30703717,2
-0.4217522,0.3007394,2
-0.41731727,0.2961381,1
-0.41865337,0.29460865,2
-0.41534138,0.2888717,1
-0.41674584,0.2871577,3
-0.41822475,0.2844165,2
-0.41448393,0.27878708,2
-0.41275674,0.27563322,2
-0.40901834,0.26915795,1
-0.41048053,0.26754403,0
-0.41190487,0.26508528,2
-0.41031733,0.26214427,2
-0.40844172,0.25673616,2
-0.40417457,0.25009412,1
-0.40560263,0.24818552,3
-0.40715367,0.24514657,2
-0.40346184,0.23789144,2
-0.3996395,0.23269194,0
-0.4011612,0.2304723,2
-0.39960617,0.225838,0
-0.40102124,0.22330737,2
-0.39877498,0.21797723,2
-0.39401358,0.21159369,0
-0.39554405,0.2093547,2
-0.39169163,0.20424834,0
-0.39323384,0.2020927,2
-0.39041567,0.1972962,0
-0.39191768,0.19504797,2
-0.38956088,0.18923143,0
-0.39100236,0.18672961,2
-0.38615882,0.18106571,0
-0.38766032,0.17878658,2
-0.38445798,0.17465538,0
-0.38593408,0.17239839,2
-0.3847975,0.16873017,2
-0.38398477,0.16424406,2
-0.37928423,0.15860242,0
-0.3808018,0.15645483,2
-0.37946582,0.15248397,2
-0.37781078,0.1480816,0
-0.37924287,0.14567697,2
-0.3760888,0.140602,0
-0.37749535,0.13813105,2
-0.376221,0.13388434,2
-0.37361532,0.12806931,3
-0.37499967,0.12511188,2
-0.37354326,0.11971983,2
-0.3721137,0.116181254,2
-0.3673807,0.11128837,2
-0.36414167,0.1061047,1
-0.3656618,0.104402065,3
-0.36709714,0.10152325,2
-0.36485308,0.09681517,2
-0.36196956,0.09332001,2
-0.35973343,0.08961159,2
-0.35585937,0.08634651,1
-0.3573973,0.0851146,0
-0.35888863,0.083025575,2
-0.35655618,0.0799059,2
-0.35382995,0.07540685,0
-0.3553444,0.07344222,2
-0.35112414,0.069722444,0
-0.3526709,0.06794879,2
-0.34790483,0.06280023,0
-0.3495221,0.06120324,0
-0.35100773,0.059248745,2
-0.3484179,0.054503173,2
-0.3452283,0.050147086,0
-0.34678534,0.048319012,2
-0.34354824,0.042982996,0
-0.3450992,0.041045457,3
-0.34650797,0.038481176,2
-0.3415916,0.032292485,2
-0.33709085,0.027389228,0
-0.33872843,0.025897622,0
-0.34023446,0.024048626,2
-0.33767012,0.021234274,2
-0.33510518,0.018422276,1
-0.3366211,0.017140687,3
-0.3380509,0.0145685375,2
-0.33515906,0.010406911,2
-0.33220905,0.006263256,2
-0.33037782,0.004210472,1
-0.33188707,0.0028857887,3
-0.33330804,0.00029191375,2
-0.3285414,-0.003556937,2
-0.3267907,-0.00774917,2
-0.32285672,-0.012494668,1
-0.3244831,-0.013534918,3
-0.3259862,-0.015714675,2
-0.3242669,-0.018015906,2
-0.32256866,-0.021009251,2
-0.31958884,-0.023504406,1
-0.32118922,-0.024559677,0
-0.32266963,-0.02648282,2
-0.31785277,-0.03017494,0
-0.3194004,-0.031833917,2
-0.31711838,-0.036525846,0
-0.31861067,-0.038444728,2
-0.31697306,-0.04250063,2
-0.31244063,-0.045426413,0
-0.31402028,-0.047037035,2
-0.30964726,-0.050434098,0
-0.31127757,-0.0518485,3
-0.31275803,-0.053957984,2
-0.30905908,-0.05651462,2
-0.30616322,-0.05911289,1
-0.30774173,-0.05994907,2
-0.3051252,-0.062255055,0
-0.3066707,-0.063602015,2
-0.30304077,-0.065757126,2
-0.30026114,-0.067688465,1
-0.3019442,-0.06818904,3
-0.30347884,-0.07002592,2
-0.30115116,-0.07161802,2
-0.2992477,-0.07522771,2
-0.29598615,-0.07889086,1
-0.2977075,-0.07944375,3
-0.2992533,-0.08142029,2
-0.2945222,-0.085597456,1
-0.29612073,-0.086352855,3
-0.29757327,-0.08841224,2
-0.2936011,-0.09207448,2
-0.289896,-0.09693539,0
-0.29155436,-0.098102555,2
-0.28879595,-0.102185845,0
-0.29042935,-0.103502944,2
-0.2877095,-0.106743455,0
-0.2893097,-0.10815081,2
-0.2866562,-0.111049846,0
-0.28821594,-0.11253451,2
-0.28421056,-0.11688793,0
-0.285806,-0.1183209,2
-0.28423315,-0.12270214,2
-0.28184116,-0.124496296,0
-0.28342056,-0.12598012,2
-0.28045654,-0.12961034,0
-0.2820147,-0.13117102,2
-0.27974847,-0.1327747,2
-0.2766757,-0.1351336,0
-0.27827713,-0.13636546,2
-0.27391478,-0.13952142,1
-0.2756112,-0.14031649,0
-0.27717546,-0.14190525,2
-0.27305037,-0.1442151,0
-0.274647,-0.14558184,2
-0.27190208,-0.14834316,0
-0.27346352,-0.14976996,2
-0.27064127,-0.15217148,2
-0.2690249,-0.15502231,2
-0.26752737,-0.15683414,0
-0.26912826,-0.15805656,2
-0.26496714,-0.1617372,0
-0.26661342,-0.16285002,2
-0.26510823,-0.16598696,2
-0.26244876,-0.16862449,0
-0.26409742,-0.16976382,2
-0.26293215,-0.17263943,2
-0.2591402,-0.17681995,0
-0.26083857,-0.1779367,2
-0.2590962,-0.179768,0
-0.26070827,-0.18105248,2
-0.25703675,-0.18296736,0
-0.25865963,-0.18409482,2
-0.25660613,-0.1860945,2
-0.25326502,-0.18973699,0
-0.25495422,-0.19068381,2
-0.25173694,-0.19326292,0
-0.25342196,-0.19418898,2
-0.24960077,-0.19772035,0
-0.25131822,-0.198591,2
-0.24694403,-0.2004835,1
-0.2487922,-0.20081766,0
-0.25047302,-0.20196472,2
-0.2484657,-0.20519863,0
-0.25008017,-0.20656776,2
-0.24832375,-0.20843041,2
-0.24644941,-0.21238029,2
-0.24323182,-0.21404108,0
-0.24493854,-0.21505462,2
-0.24232064,-0.21638212,0
-0.24398558,-0.217381,2
-0.24054489,-0.220438,0
-0.24221824,-0.22141144,2
-0.23945719,-0.22565195,0
-0.24110962,-0.22680269,2
-0.23859683,-0.23079233,2
-0.23568387,-0.23326989,0
-0.23741241,-0.23426734,2
-0.23557103,-0.237701,0
-0.23722878,-0.23896639,2
-0.2344253,-0.24200019,0
-0.23605604,-0.24333166,2
-0.23512034,-0.24446616,2
-0.23421372,-0.24736047,2
-0.23353763,-0.24942978,2
-0.23210745,-0.2523815,2
-0.22799666,-0.25459644,0
-0.22967613,-0.25560936,2
-0.22881277,-0.2582769,2
-0.22652492,-0.25950375,2
-0.22385877,-0.26253682,0
-0.22558501,-0.26337558,2
-0.2232545,-0.26473984,2
-0.22043584,-0.2663881,1
-0.22229427,-0.2665686,0
-0.2239968,-0.26768982,2
-0.22320116,-0.26962897,2
-0.21845943,-0.27184498,0
-0.22023162,-0.27262136,2
-0.21893801,-0.27564994,0
-0.22061175,-0.27676803,2
-0.21973892,-0.28059283,2
-0.21773589,-0.28442124,3
-0.2193326,-0.28615907,2
-0.21601066,-0.2884749,2
-0.21133101,-0.29294744,0
-0.21311167,-0.2936879,2
-0.20947501,-0.2960326,1
-0.21127911,-0.296358,3
-0.21293496,-0.29791117,2
-0.21080028,-0.29905748,2
-0.20713939,-0.3016809,1
-0.2089006,-0.3020312,2
-0.20642331,-0.3061604,0
-0.20819396,-0.30713278,2
-0.20684676,-0.30884904,2
-0.2037122,-0.3106496,0
-0.2055041,-0.31141308,2
-0.20183592,-0.3156411,0
-0.2036619,-0.31641713,0
-0.2053563,-0.31755054,2
-0.20350099,-0.32133418,2
-0.20265372,-0.32247013,2
-0.19800484,-0.32728034,0
-0.19984342,-0.32812876,0
-0.20155045,-0.32933444,2
-0.19743487,-0.33187622,0
-0.19918472,-0.33288184,2
-0.1971441,-0.33587635,0
-0.19883287,-0.33708084,2
-0.19422516,-0.34069818,0
-0.19598778,-0.34169942,2
-0.19413622,-0.34430224,0
-0.1958266,-0.34550607,2
-0.19462293,-0.34849474,2
-0.19375235,-0.350259,2
-0.19260761,-0.35251957,2
-0.19003871,-0.35518035,0
-0.19173214,-0.35634488,2
-0.19010678,-0.35807297,2
-0.18742716,-0.36182085,0
-0.18913582,-0.36295897,2
-0.18678634,-0.3644703,2
-0.18273383,-0.36768353,0
-0.18457013,-0.36838382,0
-0.18627483,-0.3694415,2
-0.18549912,-0.37039456,2
-0.18471514,-0.37216967,2
-0.18038619,-0.3767253,0
-0.18214363,-0.37762234,2
-0.17880586,-0.37924087,0
-0.18056571,-0.38002512,2
-0.17930204,-0.38058788,2
-0.17774215,-0.38172913,2
-0.17406568,-0.38583553,0
-0.17592281,-0.38628536,2
-0.17356235,-0.38775057,0
-0.17537636,-0.3882575,2
-0.17217687,-0.3899722,1
-0.17408344,-0.39004076,3
-0.17577066,-0.39144117,2
-0.17408267,-0.3952999,2
-0.17229873,-0.39658025,2
-0.16839096,-0.39945096,1
-0.17021966,-0.39956594,3
-0.17189585,-0.401065,2
-0.171317,-0.40274864,2
0.49267423,-0.16575566,3
1.153763,0.07336071,3
1.1557384,0.07130194,3
1.15799,0.06978327,0
1.1599226,0.069838226,0
1.1618302,0.070587486,0
1.1631882,0.07149863,0
1.1638561,0.072518915,0
1.1639643,0.073707044,0
1.1636173,0.07487899,0
1.1630082,0.07589418,0
1.1609279,0.07660544,0
1.1605595,0.07707107,0
1.1605783,0.07750848,0
1.160587,0.07795161,0
1.160589,0.07839924,0
1.1605872,0.07885057,0
1.1605847,0.078994334,0
1.1605836,0.07894358,0
1.1605837,0.0788635,0
1.1605842,0.0788278,0
1.1605844,0.0788306,0
1.1605844,0.07884413,0
1.1605844,0.078852,0
1.1605844,0.07885277,0
1.1605844,0.07885069,0
1.1605844,0.07884905,0
1.1605844,0.07884869,0
1.1605844,0.07884896,0
1.1605844,0.078849286,0
1.1605844,0.078849375,0
1.1605844,0.078849375,0
1.1605844,0.078849316,0
1.1605844,0.078849286,0
1.1605844,0.078849286,0
1.1605844,0.078849316,0
1.1605844,0.078849316,0
1.1605844,0.078849316,0
1.1605844,0.078849316,0
1.1605844,0.078849316,0
-0.46546203,0.46142358,3
-0.46797085,0.46131873,3
-0.47047982,0.46114528,3
-0.47273195,0.46067953,3
-0.474802,0.46017396,3
-0.47667867,0.45957023,3
-0.47844064,0.45878214,3
-0.4799478,0.45775127,1
-0.48145068,0.45745575,3
-0.482736,0.45576507,2
-0.47846955,0.45125526,1
-0.47983494,0.45047158,2
-0.47827423,0.44849664,2
-0.47354618,0.4432636,1
-0.4750579,0.4424569,3
-0.4763957,0.44043583,2
-0.47418436,0.43570292,3
-0.47541738,0.43353415,2
-0.47413328,0.43046564,2
-0.4700402,0.42542082,1
-0.47132897,0.4240253,2
-0.46913967,0.41910726,2
-0.4673503,0.4144919,1
-0.4686163,0.4126613,3
-0.4698627,0.40948254,2
-0.46768075,0.4057296,2
-0.46471244,0.40076262,2
-0.46052876,0.39491183,1
-0.46184438,0.39301914,2
-0.4577307,0.38893175,3
-0.45909402,0.38634366,2
-0.4564792,0.3814882,2
-0.45217696,0.3775614,1
-0.4535483,0.37609607,1
-0.45487058,0.37414795,3
-0.4561323,0.37106568,2
-0.45129633,0.3664565,2
-0.4485494,0.36114937,1
-0.44985127,0.35922378,3
-0.45109546,0.35604554,2
-0.44738483,0.35174364,2
-0.44569904,0.3484732,2
-0.44338197,0.3452838,2
-0.4403538,0.3399399,1
-0.44171298,0.33823502,2
-0.4368351,0.33412278,1
-0.4382349,0.3323992,3
-0.43961063,0.32958114,2
-0.4373252,0.32388127,2
-0.43597043,0.32027984,2
-0.43161982,0.3163576,1
-0.43303874,0.31471586,2
-0.43215352,0.31198394,2
-0.43046874,0.30687398,2
-0.42710865,0.30079848,0
-0.42856705,0.29853517,0
-0.42989385,0.29591435,2
-0.42564386,0.28953195,0
-0.4270029,0.28693777,2
-0.42480257,0.28154904,3
-0.4260894,0.27834284,2
-0.42227197,0.27353585,2
-0.41991347,0.26919508,2
-0.4171773,0.263874,1
-0.41857228,0.26193178,2
-0.41457784,0.2551846,3
-0.41605973,0.2523132,2
-0.41301233,0.24838018,1
-0.41432106,0.24634647,2
-0.41075087,0.24236858,0
-0.41213304,0.2399647,2
-0.4091227,0.23566613,0
-0.410469,0.23320073,2
-0.4056288,0.22898215,1
-0.40698424,0.22713122,3
-0.40835732,0.22406334,2
-0.4038965,0.21948889,2
-0.40317047,0.21491286,3
-0.40452722,0.21204296,2
-0.40309554,0.20725152,2
-0.3996001,0.20200342,2
-0.3957417,0.1959874,1
-0.39716864,0.19402865,3
-0.39850938,0.19104871,2
-0.3963251,0.18652159,2
-0.39328167,0.18186891,2
-0.39166975,0.17719775,2
-0.38990602,0.17348564,0
-0.39126682,0.17104349,2
-0.38867795,0.16545829,2
-0.38454592,0.16073933,0
-0.38601983,0.15851215,3
-0.38735294,0.15567803,2
-0.38566077,0.15341732,2
-0.3815539,0.15033299,2
-0.3779624,0.14563787,1
-0.37940103,0.14413601,0
-0.38078284,0.14188215,2
-0.37831193,0.13765147,2
-0.3756024,0.135293,0
-0.37700367,0.13321462,2
-0.3726827,0.13020787,0
-0.374117,0.12835202,2
-0.3710049,0.12299803,0
-0.3724239,0.12097427,2
-0.36753786,0.11566642,0
-0.36903286,0.11379674,2
-0.36771417,0.10965097,3
-0.3690514,0.107031226,2
-0.36441034,0.101683974,2
-0.36114752,0.09749311,1
-0.3626569,0.096226364,3
-0.36402902,0.09360266,2
-0.36308092,0.08936715,2
-0.36034596,0.087081105,2
-0.35942167,0.08477405,2
-0.35806522,0.0820204,2
-0.3568486,0.07989645,2
-0.35196072,0.076571256,1
-0.3535361,0.07565433,0
-0.35497844,0.07371241,2
-0.35156372,0.069247544,0
-0.3530028,0.06725848,2
-0.35041544,0.06475446,2
-0.3457063,0.060692787,0
-0.34728816,0.05921212,0
-0.3487384,0.05737409,2
-0.3476332,0.05404517,2
-0.34307584,0.049228013,0
-0.34458852,0.04749185,2
-0.3424908,0.045275927,2
-0.34170628,0.041790098,2
-0.34011525,0.038712233,0
-0.34157664,0.036851645,2
-0.33719274,0.033777148,0
-0.3386973,0.03213039,2
-0.33591175,0.028040975,0
-0.3373838,0.026250154,2
-0.33275592,0.023647219,0
-0.3342828,0.022142112,2
-0.33089858,0.018321633,0
-0.33242518,0.016788691,2
-0.32958937,0.014574379,0
-0.33107817,0.013035774,2
-0.3273301,0.010813236,2
-0.32474846,0.008280098,1
-0.3263986,0.0075270236,3
-0.32783037,0.005384505,2
-0.32526577,0.003154546,2
-0.32046714,-0.0020023584,1
-0.32212228,-0.0027726889,3
-0.32358465,-0.0047903657,2
-0.32048386,-0.0065746605,2
-0.3166315,-0.010515884,1
-0.31827742,-0.011188582,0
-0.3198084,-0.012747467,2
-0.31710505,-0.01517494,2
-0.31258792,-0.017719477,1
-0.3143411,-0.018325403,3
-0.31592017,-0.020217597,2
-0.31310314,-0.022846669,2
-0.31203148,-0.02391684,2
-0.3107359,-0.027195126,1
-0.3123256,-0.028232083,3
-0.3137141,-0.0303846,2
-0.3092361,-0.03336987,2
-0.30481613,-0.03667532,1
-0.3065135,-0.037231654,3
-0.3080955,-0.0391272,2
-0.3033148,-0.04257968,1
-0.3049524,-0.04325515,2
-0.30204442,-0.04805948,0
-0.30367002,-0.049522698,2
-0.2997595,-0.051768318,0
-0.30140752,-0.05303064,2
-0.29981655,-0.054879412,0
-0.30136558,-0.056328878,2
-0.30020732,-0.060453966,2
-0.297744,-0.06504035,0
-0.29926336,-0.06678933,2
-0.2953515,-0.069313526,2
-0.2915552,-0.073514596,0
-0.2932532,-0.0746939,0
-0.29481968,-0.076230615,2
-0.2933378,-0.07810368,2
-0.28955275,-0.08336951,0
-0.29117054,-0.08480273,2
-0.29009953,-0.08798008,2
-0.28810287,-0.0895468,2
-0.28653896,-0.0908699,0
-0.2881162,-0.09219903,2
-0.28434634,-0.09564714,0
-0.28594318,-0.09690523,2
-0.2845261,-0.09900752,2
-0.28294003,-0.10222973,2
-0.28030366,-0.10539919,1
-0.2819664,-0.10627556,3
-0.2834881,-0.108445644,2
-0.28207463,-0.11031887,2
-0.2783855,-0.11293495,2
-0.2762261,-0.11586842,2
-0.27481306,-0.119405836,1
-0.2764802,-0.12014444,2
-0.27370724,-0.124788284,0
-0.27534568,-0.12635075,2
-0.27478236,-0.13020766,2
-0.27220833,-0.13290575,3
-0.273728,-0.13497734,2
-0.27287546,-0.13693157,2
-0.27184293,-0.14080267,2
-0.26981065,-0.14521012,2
-0.2690063,-0.14652556,2
-0.26826927,-0.14991918,2
-0.264567,-0.15486789,2
-0.26221466,-0.15785198,1
-0.26388937,-0.15888442,3
-0.2654771,-0.16114596,2
-0.26271895,-0.16556963,2
-0.2611857,-0.16722292,2
-0.2576409,-0.17092136,1
-0.25931793,-0.17184475,0
-0.2608804,-0.17367247,2
-0.25640678,-0.17663342,0
-0.2580207,-0.17820212,2
-0.25483954,-0.18183193,0
-0.2564447,-0.18342584,2
-0.25537005,-0.18700147,2
-0.25353092,-0.18983372,2
-0.25216338,-0.19160014,2
-0.24830772,-0.19659664,3
-0.24994814,-0.19831114,2
-0.24914263,-0.2018479,2
-0.24495997,-0.20644996,0
-0.24668299,-0.20755415,2
-0.24375933,-0.20960996,0
-0.24546106,-0.21068998,2
-0.24226253,-0.21284166,1
-0.24404038,-0.21354651,3
-0.24559581,-0.21543749,2
-0.2438613,-0.21827097,2
-0.2403749,-0.22092834,2
-0.23788637,-0.22218171,1
-0.23957819,-0.22278115,0
