depths,mean_rewards,std_rewards,seeds_mean_rewards,seeds_std_rewards
1,-462.483641877162,175.21231724487444,-462.4836418771619,18.17341386412398
2,-505.7090112924788,184.42936095814204,-505.709011292479,17.808416916862296
3,-650.294972233206,65.09531542150755,-650.294972233206,6.219506340555535
4,-388.61204701920394,153.42385022266427,-388.61204701920406,17.35148558353831
5,98.6743558780624,136.02215933469415,98.67435587806241,12.637219326064008
6,3.096499324480901,162.81222786419428,3.096499324480901,18.67345383968667
7,-130.35982761286505,125.90154788828953,-130.35982761286502,13.671275408310157
